job_id,start_time,phase,duration_sec,arrival_time_scaled,cpu_percent,estimated_temp_raw,estimated_temp_smoothed,memory_requested_MB,action_id,action_name,deadline_sec,elapsed_sec,sla_violation,migration_cost,reward
73,12:37:34,baseline,19.000000,6.900000,0.000000,40.000000,40.110472,2048.000000,-1,fifo,22.800000,0.014016,0,0.000000,-4.011047
342,12:37:34,baseline,21.000000,6.900000,0.000000,40.000000,40.088378,256.000000,-1,fifo,25.200000,0.013880,0,0.000000,-4.008838
475,12:37:34,baseline,23.000000,6.900000,0.000000,40.000000,40.070702,2048.000000,-1,fifo,27.600000,0.013871,0,0.000000,-4.007070
150,12:37:34,baseline,5.000000,6.900000,0.000000,40.000000,40.056562,2048.000000,-1,fifo,6.000000,0.013909,0,0.000000,-4.005656
210,12:37:34,baseline,5.000000,7.000000,0.000000,40.000000,40.045249,1024.000000,-1,fifo,6.000000,0.013862,0,0.000000,-4.004525
387,12:37:34,baseline,28.000000,7.100000,0.000000,40.000000,40.036199,512.000000,-1,fifo,33.600000,0.013930,0,0.000000,-4.003620
313,12:37:34,baseline,25.000000,7.100000,37.500000,58.750000,43.778960,512.000000,-1,fifo,30.000000,0.013891,0,0.000000,-4.377896
307,12:37:34,baseline,50.000000,7.100000,0.000000,40.000000,43.023168,4096.000000,-1,fifo,60.000000,0.016706,0,0.000000,-4.302317
323,12:37:34,baseline,54.000000,7.100000,0.000000,40.000000,42.418534,2048.000000,-1,fifo,64.800000,0.013872,0,0.000000,-4.241853
179,12:37:34,baseline,15.000000,7.100000,0.000000,40.000000,41.934827,2048.000000,-1,fifo,18.000000,0.013903,0,0.000000,-4.193483
469,12:37:34,baseline,5.000000,7.100000,0.000000,40.000000,41.547862,1024.000000,-1,fifo,6.000000,0.016597,0,0.000000,-4.154786
244,12:37:35,baseline,13.000000,7.200000,0.000000,40.000000,41.238289,256.000000,-1,fifo,15.600000,0.013870,0,0.000000,-4.123829
499,12:37:35,baseline,49.000000,7.200000,0.000000,40.000000,40.990632,1024.000000,-1,fifo,58.800000,0.013892,0,0.000000,-4.099063
267,12:37:35,baseline,19.000000,7.200000,0.000000,40.000000,40.792505,2048.000000,-1,fifo,22.800000,0.017095,0,0.000000,-4.079251
364,12:37:35,baseline,57.000000,7.200000,7.700000,43.850000,41.404004,256.000000,-1,fifo,68.400000,0.015127,0,0.000000,-4.140400
121,12:37:35,baseline,36.000000,7.300000,0.000000,40.000000,41.123203,2048.000000,-1,fifo,43.200000,0.016820,0,0.000000,-4.112320
248,12:37:35,baseline,59.000000,7.300000,12.500000,46.250000,42.148563,2048.000000,-1,fifo,70.800000,0.014083,0,0.000000,-4.214856
292,12:37:35,baseline,45.000000,7.300000,0.000000,40.000000,41.718850,2048.000000,-1,fifo,54.000000,0.014078,0,0.000000,-4.171885
167,12:37:35,baseline,8.000000,7.400000,26.700000,53.350000,44.045080,256.000000,-1,fifo,9.600000,0.014049,0,0.000000,-4.404508
31,12:37:35,baseline,59.000000,7.400000,28.600000,54.300000,46.096064,256.000000,-1,fifo,70.800000,0.014128,0,0.000000,-4.609606
106,12:37:35,baseline,22.000000,7.400000,0.000000,40.000000,44.876851,256.000000,-1,fifo,26.400000,0.016764,0,0.000000,-4.487685
412,12:37:35,baseline,7.000000,7.400000,0.000000,40.000000,43.901481,512.000000,-1,fifo,8.400000,0.014199,0,0.000000,-4.390148
51,12:37:35,baseline,53.000000,7.400000,0.000000,40.000000,43.121185,2048.000000,-1,fifo,63.600000,0.016752,0,0.000000,-4.312118
172,12:37:35,baseline,47.000000,7.600000,0.000000,40.000000,42.496948,512.000000,-1,fifo,56.400000,0.014114,0,0.000000,-4.249695
289,12:37:35,baseline,33.000000,7.600000,0.000000,40.000000,41.997558,512.000000,-1,fifo,39.600000,0.014150,0,0.000000,-4.199756
340,12:37:36,baseline,6.000000,7.700000,0.000000,40.000000,41.598047,4096.000000,-1,fifo,7.200000,0.016805,0,0.000000,-4.159805
155,12:37:36,baseline,28.000000,7.700000,5.000000,42.500000,41.778437,512.000000,-1,fifo,33.600000,0.014113,0,0.000000,-4.177844
308,12:37:36,baseline,31.000000,7.800000,0.000000,40.000000,41.422750,2048.000000,-1,fifo,37.200000,0.016045,0,0.000000,-4.142275
434,12:37:36,baseline,25.000000,7.800000,25.000000,52.500000,43.638200,512.000000,-1,fifo,30.000000,0.016263,0,0.000000,-4.363820
146,12:37:36,baseline,35.000000,7.900000,5.300000,42.650000,43.440560,2048.000000,-1,fifo,42.000000,0.014202,0,0.000000,-4.344056
274,12:37:36,baseline,21.000000,8.100000,30.000000,55.000000,45.752448,1024.000000,-1,fifo,25.200000,0.015034,0,0.000000,-4.575245
366,12:37:36,baseline,17.000000,8.100000,25.000000,52.500000,47.101958,1024.000000,-1,fifo,20.400000,0.014216,0,0.000000,-4.710196
255,12:37:36,baseline,35.000000,8.100000,100.000000,90.000000,55.681567,1024.000000,-1,fifo,42.000000,0.055302,0,0.000000,-5.568157
439,12:37:36,baseline,44.000000,8.100000,50.000000,65.000000,57.545253,4096.000000,-1,fifo,52.800000,0.029326,0,0.000000,-5.754525
249,12:37:36,baseline,12.000000,8.200000,25.000000,52.500000,56.536203,256.000000,-1,fifo,14.400000,0.017686,0,0.000000,-5.653620
133,12:37:36,baseline,21.000000,8.200000,25.000000,52.500000,55.728962,256.000000,-1,fifo,25.200000,0.015791,0,0.000000,-5.572896
311,12:37:36,baseline,40.000000,8.300000,33.300000,56.650000,55.913170,256.000000,-1,fifo,48.000000,0.016425,0,0.000000,-5.591317
253,12:37:36,baseline,11.000000,8.500000,76.500000,78.250000,60.380536,4096.000000,-1,fifo,13.200000,0.016433,0,0.000000,-6.038054
227,12:37:36,baseline,48.000000,8.500000,25.000000,52.500000,58.804429,512.000000,-1,fifo,57.600000,0.014970,0,0.000000,-5.880443
463,12:37:37,baseline,26.000000,8.500000,41.700000,60.850000,59.213543,2048.000000,-1,fifo,31.200000,0.014796,0,0.000000,-5.921354
445,12:37:37,baseline,49.000000,8.700000,41.700000,60.850000,59.540834,2048.000000,-1,fifo,58.800000,0.014887,0,0.000000,-5.954083
220,12:37:37,baseline,18.000000,8.700000,50.000000,65.000000,60.632667,1024.000000,-1,fifo,21.600000,0.014762,0,0.000000,-6.063267
389,12:37:37,baseline,22.000000,8.800000,58.300000,69.150000,62.336134,512.000000,-1,fifo,26.400000,0.016754,0,0.000000,-6.233613
181,12:37:37,baseline,49.000000,8.800000,69.200000,74.600000,64.788907,512.000000,-1,fifo,58.800000,0.015075,0,0.000000,-6.478891
94,12:37:37,baseline,38.000000,8.900000,43.800000,61.900000,64.211126,2048.000000,-1,fifo,45.600000,0.014317,0,0.000000,-6.421113
280,12:37:37,baseline,22.000000,8.900000,81.200000,80.600000,67.488901,2048.000000,-1,fifo,26.400000,0.015292,0,0.000000,-6.748890
473,12:37:37,baseline,58.000000,8.900000,100.000000,90.000000,71.991120,256.000000,-1,fifo,69.600000,0.044573,0,0.000000,-7.199112
10,12:37:37,baseline,57.000000,8.900000,100.000000,90.000000,75.592896,2048.000000,-1,fifo,68.400000,0.020116,0,0.000000,-7.559290
369,12:37:37,baseline,29.000000,9.200000,75.000000,77.500000,75.974317,256.000000,-1,fifo,34.800000,0.022926,0,0.000000,-7.597432
270,12:37:37,baseline,58.000000,9.200000,91.700000,85.850000,77.949454,4096.000000,-1,fifo,69.600000,0.020975,0,0.000000,-7.794945
309,12:37:37,baseline,48.000000,9.200000,100.000000,90.000000,80.359563,2048.000000,-1,fifo,57.600000,0.032484,0,0.000000,-8.035956
84,12:37:38,baseline,50.000000,9.300000,100.000000,90.000000,82.287650,4096.000000,-1,fifo,60.000000,0.022765,0,0.000000,-8.228765
346,12:37:38,baseline,45.000000,9.300000,62.500000,71.250000,80.080120,2048.000000,-1,fifo,54.000000,0.017990,0,0.000000,-8.008012
314,12:37:38,baseline,42.000000,9.400000,83.300000,81.650000,80.394096,4096.000000,-1,fifo,50.400000,0.014907,0,0.000000,-8.039410
465,12:37:38,baseline,19.000000,9.400000,66.700000,73.350000,78.985277,2048.000000,-1,fifo,22.800000,0.020399,0,0.000000,-7.898528
219,12:37:38,baseline,32.000000,9.600000,0.000000,40.000000,71.188222,512.000000,-1,fifo,38.400000,0.017355,0,0.000000,-7.118822
183,12:37:38,baseline,27.000000,9.600000,0.000000,40.000000,64.950577,256.000000,-1,fifo,32.400000,0.015306,0,0.000000,-6.495058
397,12:37:38,baseline,40.000000,9.600000,0.000000,40.000000,59.960462,256.000000,-1,fifo,48.000000,0.014778,0,0.000000,-5.996046
291,12:37:38,baseline,28.000000,9.700000,56.200000,68.100000,61.588369,1024.000000,-1,fifo,33.600000,0.015251,0,0.000000,-6.158837
365,12:37:38,baseline,42.000000,9.700000,73.300000,76.650000,64.600696,1024.000000,-1,fifo,50.400000,0.025198,0,0.000000,-6.460070
276,12:37:38,baseline,15.000000,9.700000,83.300000,81.650000,68.010556,1024.000000,-1,fifo,18.000000,0.019052,0,0.000000,-6.801056
283,12:37:38,baseline,44.000000,9.700000,33.300000,56.650000,65.738445,4096.000000,-1,fifo,52.800000,0.022310,0,0.000000,-6.573845
76,12:37:38,baseline,59.000000,9.800000,8.300000,44.150000,61.420756,4096.000000,-1,fifo,70.800000,0.021485,0,0.000000,-6.142076
300,12:37:38,baseline,17.000000,9.800000,56.200000,68.100000,62.756605,4096.000000,-1,fifo,20.400000,0.014478,0,0.000000,-6.275660
154,12:37:38,baseline,56.000000,9.800000,100.000000,90.000000,68.205284,512.000000,-1,fifo,67.200000,0.026619,0,0.000000,-6.820528
339,12:37:39,baseline,52.000000,9.900000,100.000000,90.000000,72.564227,512.000000,-1,fifo,62.400000,0.018227,0,0.000000,-7.256423
328,12:37:39,baseline,49.000000,9.900000,100.000000,90.000000,76.051382,4096.000000,-1,fifo,58.800000,0.042615,0,0.000000,-7.605138
247,12:37:39,baseline,48.000000,10.000000,100.000000,90.000000,78.841105,256.000000,-1,fifo,57.600000,0.022161,0,0.000000,-7.884111
86,12:37:39,baseline,27.000000,10.000000,100.000000,90.000000,81.072884,4096.000000,-1,fifo,32.400000,0.024888,0,0.000000,-8.107288
446,12:37:39,baseline,12.000000,10.000000,66.700000,73.350000,79.528307,256.000000,-1,fifo,14.400000,0.018473,0,0.000000,-7.952831
315,12:37:39,baseline,45.000000,10.100000,56.200000,68.100000,77.242646,1024.000000,-1,fifo,54.000000,0.018095,0,0.000000,-7.724265
370,12:37:39,baseline,30.000000,10.100000,50.000000,65.000000,74.794117,512.000000,-1,fifo,36.000000,0.021132,0,0.000000,-7.479412
132,12:37:39,baseline,7.000000,10.100000,75.000000,77.500000,75.335293,4096.000000,-1,fifo,8.400000,0.020955,0,0.000000,-7.533529
322,12:37:39,baseline,35.000000,10.200000,80.000000,80.000000,76.268235,512.000000,-1,fifo,42.000000,0.018887,0,0.000000,-7.626823
256,12:37:39,baseline,21.000000,10.200000,81.200000,80.600000,77.134588,1024.000000,-1,fifo,25.200000,0.022310,0,0.000000,-7.713459
1,12:37:39,baseline,56.000000,10.200000,91.700000,85.850000,78.877670,1024.000000,-1,fifo,67.200000,0.020860,0,0.000000,-7.887767
470,12:37:39,baseline,39.000000,10.300000,75.000000,77.500000,78.602136,512.000000,-1,fifo,46.800000,0.018421,0,0.000000,-7.860214
23,12:37:40,baseline,26.000000,10.300000,75.000000,77.500000,78.381709,256.000000,-1,fifo,31.200000,0.018485,0,0.000000,-7.838171
411,12:37:40,baseline,25.000000,10.400000,70.600000,75.300000,77.765367,256.000000,-1,fifo,30.000000,0.018509,0,0.000000,-7.776537
362,12:37:40,baseline,30.000000,10.400000,50.000000,65.000000,75.212294,512.000000,-1,fifo,36.000000,0.018510,0,0.000000,-7.521229
380,12:37:40,baseline,40.000000,10.500000,68.800000,74.400000,75.049835,512.000000,-1,fifo,48.000000,0.015603,0,0.000000,-7.504983
142,12:37:40,baseline,55.000000,10.500000,25.000000,52.500000,70.539868,4096.000000,-1,fifo,66.000000,0.018170,0,0.000000,-7.053987
77,12:37:40,baseline,34.000000,10.500000,50.000000,65.000000,69.431894,1024.000000,-1,fifo,40.800000,0.018581,0,0.000000,-6.943189
288,12:37:40,baseline,57.000000,10.600000,58.300000,69.150000,69.375516,512.000000,-1,fifo,68.400000,0.030562,0,0.000000,-6.937552
489,12:37:40,baseline,53.000000,10.600000,31.200000,55.600000,66.620412,4096.000000,-1,fifo,63.600000,0.020369,0,0.000000,-6.662041
271,12:37:40,baseline,38.000000,10.600000,33.300000,56.650000,64.626330,256.000000,-1,fifo,45.600000,0.014142,0,0.000000,-6.462633
500,12:37:40,baseline,25.000000,10.600000,33.300000,56.650000,63.031064,256.000000,-1,fifo,30.000000,0.014126,0,0.000000,-6.303106
246,12:37:40,baseline,48.000000,10.700000,42.900000,61.450000,62.714851,512.000000,-1,fifo,57.600000,0.014335,0,0.000000,-6.271485
382,12:37:40,baseline,14.000000,10.700000,33.300000,56.650000,61.501881,256.000000,-1,fifo,16.800000,0.017917,0,0.000000,-6.150188
231,12:37:40,baseline,38.000000,10.800000,0.000000,40.000000,57.201505,1024.000000,-1,fifo,45.600000,0.014027,0,0.000000,-5.720150
490,12:37:40,baseline,55.000000,10.800000,18.800000,49.400000,55.641204,512.000000,-1,fifo,66.000000,0.013915,0,0.000000,-5.564120
243,12:37:40,baseline,47.000000,10.800000,25.000000,52.500000,55.012963,512.000000,-1,fifo,56.400000,0.016376,0,0.000000,-5.501296
482,12:37:41,baseline,16.000000,10.800000,15.400000,47.700000,53.550370,4096.000000,-1,fifo,19.200000,0.014103,0,0.000000,-5.355037
53,12:37:41,baseline,22.000000,10.900000,15.400000,47.700000,52.380296,1024.000000,-1,fifo,26.400000,0.014294,0,0.000000,-5.238030
216,12:37:41,baseline,38.000000,10.900000,6.700000,43.350000,50.574237,2048.000000,-1,fifo,45.600000,0.013765,0,0.000000,-5.057424
196,12:37:41,baseline,44.000000,11.000000,0.000000,40.000000,48.459390,2048.000000,-1,fifo,52.800000,0.016737,0,0.000000,-4.845939
298,12:37:41,baseline,19.000000,11.000000,0.000000,40.000000,46.767512,1024.000000,-1,fifo,22.800000,0.013895,0,0.000000,-4.676751
161,12:37:41,baseline,26.000000,11.000000,11.800000,45.900000,46.594009,256.000000,-1,fifo,31.200000,0.013875,0,0.000000,-4.659401
138,12:37:41,baseline,51.000000,11.100000,6.200000,43.100000,45.895208,4096.000000,-1,fifo,61.200000,0.013874,0,0.000000,-4.589521
451,12:37:41,baseline,32.000000,11.100000,26.700000,53.350000,47.386166,256.000000,-1,fifo,38.400000,0.016271,0,0.000000,-4.738617
52,12:37:41,baseline,29.000000,11.100000,31.200000,55.600000,49.028933,4096.000000,-1,fifo,34.800000,0.013954,0,0.000000,-4.902893
360,12:37:41,baseline,16.000000,11.200000,31.600000,55.800000,50.383146,256.000000,-1,fifo,19.200000,0.013807,0,0.000000,-5.038315
484,12:37:41,baseline,59.000000,11.200000,25.000000,52.500000,50.806517,2048.000000,-1,fifo,70.800000,0.016237,0,0.000000,-5.080652
95,12:37:41,baseline,49.000000,11.300000,31.200000,55.600000,51.765214,2048.000000,-1,fifo,58.800000,0.013925,0,0.000000,-5.176521
458,12:37:41,baseline,26.000000,11.300000,23.100000,51.550000,51.722171,2048.000000,-1,fifo,31.200000,0.018688,0,0.000000,-5.172217
126,12:37:41,baseline,9.000000,11.400000,56.200000,68.100000,54.997737,512.000000,-1,fifo,10.800000,0.014399,0,0.000000,-5.499774
213,12:37:42,baseline,51.000000,11.400000,83.300000,81.650000,60.328189,2048.000000,-1,fifo,61.200000,0.015791,0,0.000000,-6.032819
254,12:37:42,baseline,52.000000,11.400000,31.200000,55.600000,59.382551,1024.000000,-1,fifo,62.400000,0.017869,0,0.000000,-5.938255
301,12:37:42,baseline,36.000000,11.500000,58.300000,69.150000,61.336041,2048.000000,-1,fifo,43.200000,0.030438,0,0.000000,-6.133604
3,12:37:42,baseline,40.000000,11.600000,33.300000,56.650000,60.398833,1024.000000,-1,fifo,48.000000,0.017719,0,0.000000,-6.039883
234,12:37:42,baseline,46.000000,11.600000,41.700000,60.850000,60.489066,1024.000000,-1,fifo,55.200000,0.016688,0,0.000000,-6.048907
312,12:37:42,baseline,6.000000,11.600000,41.700000,60.850000,60.561253,1024.000000,-1,fifo,7.200000,0.017249,0,0.000000,-6.056125
122,12:37:42,baseline,12.000000,11.600000,50.000000,65.000000,61.449002,2048.000000,-1,fifo,14.400000,0.019679,0,0.000000,-6.144900
81,12:37:42,baseline,5.000000,11.600000,25.000000,52.500000,59.659202,4096.000000,-1,fifo,6.000000,0.016559,0,0.000000,-5.965920
372,12:37:42,baseline,33.000000,11.600000,8.300000,44.150000,56.557362,2048.000000,-1,fifo,39.600000,0.014631,0,0.000000,-5.655736
438,12:37:42,baseline,30.000000,11.600000,0.000000,40.000000,53.245889,512.000000,-1,fifo,36.000000,0.016603,0,0.000000,-5.324589
177,12:37:42,baseline,15.000000,11.600000,0.000000,40.000000,50.596711,2048.000000,-1,fifo,18.000000,0.013993,0,0.000000,-5.059671
209,12:37:42,baseline,26.000000,11.700000,0.000000,40.000000,48.477369,4096.000000,-1,fifo,31.200000,0.015538,0,0.000000,-4.847737
385,12:37:42,baseline,25.000000,11.700000,0.000000,40.000000,46.781895,256.000000,-1,fifo,30.000000,0.014560,0,0.000000,-4.678190
250,12:37:43,baseline,20.000000,11.700000,0.000000,40.000000,45.425516,256.000000,-1,fifo,24.000000,0.015017,0,0.000000,-4.542552
120,12:37:43,baseline,7.000000,11.700000,9.100000,44.550000,45.250413,256.000000,-1,fifo,8.400000,0.015651,0,0.000000,-4.525041
345,12:37:43,baseline,18.000000,11.700000,31.200000,55.600000,47.320330,4096.000000,-1,fifo,21.600000,0.017719,0,0.000000,-4.732033
391,12:37:43,baseline,25.000000,11.800000,75.000000,77.500000,53.356264,4096.000000,-1,fifo,30.000000,0.018258,0,0.000000,-5.335626
275,12:37:43,baseline,51.000000,11.900000,69.200000,74.600000,57.605011,2048.000000,-1,fifo,61.200000,0.015695,0,0.000000,-5.760501
474,12:37:43,baseline,24.000000,12.000000,60.000000,70.000000,60.084009,1024.000000,-1,fifo,28.800000,0.015662,0,0.000000,-6.008401
62,12:37:43,baseline,45.000000,12.300000,84.600000,82.300000,64.527207,4096.000000,-1,fifo,54.000000,0.015758,0,0.000000,-6.452721
279,12:37:43,baseline,19.000000,12.300000,41.700000,60.850000,63.791766,1024.000000,-1,fifo,22.800000,0.015875,0,0.000000,-6.379177
90,12:37:43,baseline,37.000000,12.300000,12.500000,46.250000,60.283413,1024.000000,-1,fifo,44.400000,0.014947,0,0.000000,-6.028341
430,12:37:43,baseline,56.000000,12.300000,0.000000,40.000000,56.226730,2048.000000,-1,fifo,67.200000,0.014265,0,0.000000,-5.622673
159,12:37:43,baseline,48.000000,12.500000,0.000000,40.000000,52.981384,4096.000000,-1,fifo,57.600000,0.013915,0,0.000000,-5.298138
113,12:37:43,baseline,24.000000,12.500000,0.000000,40.000000,50.385107,4096.000000,-1,fifo,28.800000,0.013894,0,0.000000,-5.038511
260,12:37:43,baseline,6.000000,12.500000,0.000000,40.000000,48.308086,512.000000,-1,fifo,7.200000,0.015057,0,0.000000,-4.830809
324,12:37:43,baseline,11.000000,12.600000,6.200000,43.100000,47.266469,2048.000000,-1,fifo,13.200000,0.013912,0,0.000000,-4.726647
79,12:37:43,baseline,13.000000,12.600000,75.000000,77.500000,53.313175,256.000000,-1,fifo,15.600000,0.016925,0,0.000000,-5.331317
102,12:37:44,baseline,56.000000,12.700000,40.000000,60.000000,54.650540,4096.000000,-1,fifo,67.200000,0.017518,0,0.000000,-5.465054
45,12:37:44,baseline,43.000000,12.700000,56.200000,68.100000,57.340432,256.000000,-1,fifo,51.600000,0.016551,0,0.000000,-5.734043
232,12:37:44,baseline,25.000000,12.700000,16.700000,48.350000,55.542346,256.000000,-1,fifo,30.000000,0.016831,0,0.000000,-5.554235
89,12:37:44,baseline,36.000000,12.700000,0.000000,40.000000,52.433876,2048.000000,-1,fifo,43.200000,0.013872,0,0.000000,-5.243388
468,12:37:44,baseline,41.000000,12.700000,7.700000,43.850000,50.717101,512.000000,-1,fifo,49.200000,0.014088,0,0.000000,-5.071710
38,12:37:44,baseline,23.000000,12.800000,0.000000,40.000000,48.573681,4096.000000,-1,fifo,27.600000,0.014565,0,0.000000,-4.857368
367,12:37:44,baseline,28.000000,12.800000,0.000000,40.000000,46.858945,256.000000,-1,fifo,33.600000,0.013870,0,0.000000,-4.685894
447,12:37:44,baseline,49.000000,12.800000,100.000000,90.000000,55.487156,1024.000000,-1,fifo,58.800000,0.021510,0,0.000000,-5.548716
67,12:37:44,baseline,30.000000,12.900000,100.000000,90.000000,62.389725,256.000000,-1,fifo,36.000000,0.022906,0,0.000000,-6.238972
36,12:37:44,baseline,7.000000,12.900000,83.300000,81.650000,66.241780,256.000000,-1,fifo,8.400000,0.019874,0,0.000000,-6.624178
174,12:37:44,baseline,24.000000,12.900000,33.300000,56.650000,64.323424,4096.000000,-1,fifo,28.800000,0.016608,0,0.000000,-6.432342
50,12:37:44,baseline,24.000000,13.000000,0.000000,40.000000,59.458739,256.000000,-1,fifo,28.800000,0.013900,0,0.000000,-5.945874
27,12:37:44,baseline,34.000000,13.100000,14.300000,47.150000,56.996991,4096.000000,-1,fifo,40.800000,0.016503,0,0.000000,-5.699699
476,12:37:44,baseline,24.000000,13.100000,8.300000,44.150000,54.427593,1024.000000,-1,fifo,28.800000,0.017599,0,0.000000,-5.442759
381,12:37:44,baseline,30.000000,13.100000,33.300000,56.650000,54.872074,1024.000000,-1,fifo,36.000000,0.018616,0,0.000000,-5.487207
480,12:37:45,baseline,28.000000,13.100000,50.000000,65.000000,56.897660,512.000000,-1,fifo,33.600000,0.016077,0,0.000000,-5.689766
435,12:37:45,baseline,5.000000,13.200000,14.300000,47.150000,54.948128,512.000000,-1,fifo,6.000000,0.016727,0,0.000000,-5.494813
433,12:37:45,baseline,59.000000,13.200000,8.300000,44.150000,52.788502,1024.000000,-1,fifo,70.800000,0.014570,0,0.000000,-5.278850
448,12:37:45,baseline,24.000000,13.200000,50.000000,65.000000,55.230802,512.000000,-1,fifo,28.800000,0.017307,0,0.000000,-5.523080
235,12:37:45,baseline,31.000000,13.300000,7.100000,43.550000,52.894641,2048.000000,-1,fifo,37.200000,0.016406,0,0.000000,-5.289464
116,12:37:45,baseline,48.000000,13.300000,30.000000,55.000000,53.315713,4096.000000,-1,fifo,57.600000,0.015744,0,0.000000,-5.331571
421,12:37:45,baseline,29.000000,13.300000,25.000000,52.500000,53.152570,512.000000,-1,fifo,34.800000,0.015555,0,0.000000,-5.315257
217,12:37:45,baseline,33.000000,13.400000,37.500000,58.750000,54.272056,256.000000,-1,fifo,39.600000,0.016172,0,0.000000,-5.427206
20,12:37:45,baseline,39.000000,13.500000,37.500000,58.750000,55.167645,1024.000000,-1,fifo,46.800000,0.026002,0,0.000000,-5.516765
108,12:37:45,baseline,54.000000,13.600000,8.300000,44.150000,52.964116,512.000000,-1,fifo,64.800000,0.018071,0,0.000000,-5.296412
295,12:37:45,baseline,58.000000,13.700000,0.000000,40.000000,50.371293,512.000000,-1,fifo,69.600000,0.017761,0,0.000000,-5.037129
449,12:37:45,baseline,56.000000,13.800000,0.000000,40.000000,48.297034,1024.000000,-1,fifo,67.200000,0.016334,0,0.000000,-4.829703
103,12:37:45,baseline,29.000000,13.900000,23.500000,51.750000,48.987627,4096.000000,-1,fifo,34.800000,0.014384,0,0.000000,-4.898763
195,12:37:45,baseline,30.000000,13.900000,0.000000,40.000000,47.190102,512.000000,-1,fifo,36.000000,0.014271,0,0.000000,-4.719010
190,12:37:46,baseline,35.000000,14.000000,16.700000,48.350000,47.422082,4096.000000,-1,fifo,42.000000,0.016268,0,0.000000,-4.742208
327,12:37:46,baseline,29.000000,14.000000,0.000000,40.000000,45.937665,512.000000,-1,fifo,34.800000,0.013954,0,0.000000,-4.593767
410,12:37:46,baseline,40.000000,14.100000,0.000000,40.000000,44.750132,512.000000,-1,fifo,48.000000,0.013894,0,0.000000,-4.475013
25,12:37:46,baseline,43.000000,14.100000,0.000000,40.000000,43.800106,512.000000,-1,fifo,51.600000,0.013860,0,0.000000,-4.380011
71,12:37:46,baseline,32.000000,14.200000,0.000000,40.000000,43.040085,1024.000000,-1,fifo,38.400000,0.016833,0,0.000000,-4.304008
417,12:37:46,baseline,25.000000,14.200000,0.000000,40.000000,42.432068,1024.000000,-1,fifo,30.000000,0.015078,0,0.000000,-4.243207
320,12:37:46,baseline,38.000000,14.200000,7.700000,43.850000,42.715654,2048.000000,-1,fifo,45.600000,0.015701,0,0.000000,-4.271565
47,12:37:46,baseline,30.000000,14.300000,0.000000,40.000000,42.172523,2048.000000,-1,fifo,36.000000,0.013977,0,0.000000,-4.217252
429,12:37:46,baseline,37.000000,14.300000,0.000000,40.000000,41.738019,256.000000,-1,fifo,44.400000,0.013910,0,0.000000,-4.173802
110,12:37:46,baseline,11.000000,14.400000,0.000000,40.000000,41.390415,2048.000000,-1,fifo,13.200000,0.013883,0,0.000000,-4.139041
107,12:37:46,baseline,42.000000,14.400000,0.000000,40.000000,41.112332,4096.000000,-1,fifo,50.400000,0.016562,0,0.000000,-4.111233
316,12:37:46,baseline,16.000000,14.400000,0.000000,40.000000,40.889866,2048.000000,-1,fifo,19.200000,0.013895,0,0.000000,-4.088987
394,12:37:46,baseline,7.000000,14.500000,0.000000,40.000000,40.711892,4096.000000,-1,fifo,8.400000,0.014052,0,0.000000,-4.071189
223,12:37:46,baseline,40.000000,14.600000,0.000000,40.000000,40.569514,512.000000,-1,fifo,48.000000,0.013861,0,0.000000,-4.056951
284,12:37:46,baseline,20.000000,14.600000,0.000000,40.000000,40.455611,256.000000,-1,fifo,24.000000,0.016700,0,0.000000,-4.045561
304,12:37:47,baseline,9.000000,14.600000,0.000000,40.000000,40.364489,256.000000,-1,fifo,10.800000,0.013875,0,0.000000,-4.036449
101,12:37:47,baseline,16.000000,14.600000,0.000000,40.000000,40.291591,2048.000000,-1,fifo,19.200000,0.013877,0,0.000000,-4.029159
310,12:37:47,baseline,50.000000,14.700000,0.000000,40.000000,40.233273,256.000000,-1,fifo,60.000000,0.013892,0,0.000000,-4.023327
44,12:37:47,baseline,36.000000,14.700000,0.000000,40.000000,40.186618,256.000000,-1,fifo,43.200000,0.013883,0,0.000000,-4.018662
333,12:37:47,baseline,41.000000,14.700000,0.000000,40.000000,40.149295,2048.000000,-1,fifo,49.200000,0.013873,0,0.000000,-4.014929
242,12:37:47,baseline,23.000000,14.700000,0.000000,40.000000,40.119436,1024.000000,-1,fifo,27.600000,0.013994,0,0.000000,-4.011944
350,12:37:47,baseline,54.000000,14.700000,0.000000,40.000000,40.095549,256.000000,-1,fifo,64.800000,0.013869,0,0.000000,-4.009555
239,12:37:47,baseline,15.000000,14.800000,5.600000,42.800000,40.636439,2048.000000,-1,fifo,18.000000,0.013867,0,0.000000,-4.063644
428,12:37:47,baseline,13.000000,14.800000,0.000000,40.000000,40.509151,1024.000000,-1,fifo,15.600000,0.014843,0,0.000000,-4.050915
117,12:37:47,baseline,20.000000,14.800000,0.000000,40.000000,40.407321,1024.000000,-1,fifo,24.000000,0.013883,0,0.000000,-4.040732
200,12:37:47,baseline,30.000000,14.800000,0.000000,40.000000,40.325857,256.000000,-1,fifo,36.000000,0.013862,0,0.000000,-4.032586
492,12:37:47,baseline,14.000000,14.800000,0.000000,40.000000,40.260685,2048.000000,-1,fifo,16.800000,0.013901,0,0.000000,-4.026069
164,12:37:47,baseline,25.000000,14.900000,0.000000,40.000000,40.208548,2048.000000,-1,fifo,30.000000,0.013874,0,0.000000,-4.020855
